Dev,GDP,T_Expen,Income,Pop,Ed,EtOH,HepB,Polio,Dipt,HIV,BMI,A_Mort,lt5y_D,Th_5-9y,L_Expec
0,15534.1574,6.67,0.78,12753375.120052498,15.5,8.51,91.0,91.0,91.0,0.1,51.4,14.0,0,3.8,74.9
0,1595.91232,6.17,0.781,12753375.120052498,15.8,8.41,86.0,9.0,86.0,0.1,5.7,16.0,0,3.8,74.7
0,16523.32388,6.21,0.779,12753375.120052498,15.5,8.46,93.0,93.0,93.0,0.1,49.9,19.0,0,3.8,74.6
0,1657.3228,6.1,0.775,12753375.120052498,15.3,8.95,85.0,85.0,85.0,0.1,49.2,111.0,0,3.9,74.4
0,16462.48556,5.64,0.771,12753375.120052498,15.0,8.47,93.0,93.0,93.0,0.1,48.4,113.0,0,3.9,74.2
0,15646.5591,5.27,0.766,12753375.120052498,14.8,8.39,84.0,85.0,84.0,0.1,47.7,115.0,0,3.9,74.1
0,14223.86576,5.38,0.761,12753375.120052498,14.6,8.01,92.0,91.0,92.0,0.1,46.9,117.0,0,4.0,73.9
0,12868.8639,5.71,0.757,12753375.120052498,14.4,7.68,93.0,93.0,93.0,0.2,46.2,119.0,0,4.0,73.8
0,1228.5447,5.82,0.753,12753375.120052498,14.2,7.65,91.0,9.0,89.0,0.4,45.4,121.0,0,4.1,73.7
0,11675.39395,5.76,0.749,12753375.120052498,14.0,7.59,66.0,86.0,87.0,0.8,44.6,123.0,0,4.1,73.5
0,11513.87189,5.47,0.75,12753375.120052498,14.0,7.38,18.0,93.0,84.0,0.7,43.8,125.0,0,4.2,73.4
0,11568.1111,5.16,0.741,12753375.120052498,14.0,7.43,80.94046121593291,86.0,93.0,0.9,43.0,127.0,0,4.2,73.3
0,5949.11677,5.9381895280235915,0.798,9489616.0,15.6,4.6028607871720375,99.0,99.0,99.0,0.1,62.3,196.0,0,2.0,72.3
0,8318.429294,5.69,0.796,9474511.0,15.7,13.94,97.0,97.0,97.0,0.1,61.7,199.0,0,2.0,72.0
0,7978.825443,6.7,0.796,9465997.0,15.7,14.66,98.0,98.0,98.0,0.1,61.1,23.0,1,2.0,71.7
0,694.243915,5.1,0.793,9464495.0,15.6,16.35,97.0,98.0,98.0,0.1,6.5,194.0,1,2.1,71.9
0,6519.71753,4.92,0.787,9473172.0,15.5,17.31,98.0,98.0,98.0,0.1,59.9,232.0,1,2.1,72.0
0,63.38877,5.55,0.78,949583.0,15.5,14.44,96.0,99.0,98.0,0.1,59.3,222.0,1,2.2,73.0
0,5176.172649,6.9,0.771,956765.0,15.4,14.09,98.0,98.0,96.0,0.1,58.7,226.0,1,2.2,70.0
0,6376.183153,5.95,0.755,9527985.0,15.1,14.67,98.0,98.0,97.0,0.1,58.2,224.0,1,2.3,70.0
0,4735.484827,6.44,0.739,956953.0,14.9,14.22,91.0,9.0,95.0,0.1,57.7,226.0,1,2.3,69.8
0,3848.215966,6.34,0.723,964924.0,14.6,12.6,98.0,97.0,99.0,0.1,57.2,243.0,1,2.4,68.9
0,3126.71767,6.89,0.713,9663915.0,14.4,11.01,99.0,98.0,99.0,0.1,56.7,252.0,1,2.5,68.1
0,2378.33927,6.59,0.703,973146.0,14.1,12.05,99.0,99.0,99.0,0.1,56.2,247.0,1,2.5,68.2
0,1819.525644,6.59,0.695,9796749.0,13.9,11.17,56.0,53.0,5.0,0.1,55.8,253.0,1,2.6,67.7
0,1479.383142,6.47,0.687,9865548.0,13.6,12.23,99.0,99.0,99.0,0.1,55.3,262.0,1,2.7,67.2
0,1244.373185,6.62,0.681,9928549.0,13.3,10.74,93.0,99.0,99.0,0.1,54.9,254.0,1,2.7,67.7
0,1276.28834,6.13,0.675,997961.0,13.1,12.98,7.0,99.0,99.0,0.1,54.4,247.0,1,2.8,68.0
1,4356.875,5.9381895280235915,0.895,11274196.0,16.6,4.6028607871720375,98.0,99.0,99.0,0.1,63.7,74.0,1,1.0,81.1
1,47439.39684,1.59,0.89,112957.0,16.3,12.6,98.0,99.0,99.0,0.1,63.4,76.0,1,1.0,89.0
1,4651.38647,1.57,0.889,11182817.0,16.3,11.77,98.0,99.0,99.0,0.1,63.0,77.0,1,0.9,87.0
1,4474.5717,1.54,0.886,11128246.0,16.2,10.08,98.0,99.0,99.0,0.1,62.6,78.0,1,0.9,83.0
1,4772.77415,1.42,0.884,1147744.0,16.1,10.11,97.0,98.0,98.0,0.1,62.3,8.0,1,0.9,83.0
1,4438.23741,1.17,0.878,1895586.0,15.9,10.22,97.0,98.0,98.0,0.1,61.9,81.0,1,0.9,80.0
1,4488.5615,1.39,0.876,1796493.0,15.8,10.05,97.0,98.0,98.0,0.1,61.6,85.0,1,0.9,79.8
1,48424.58927,9.6,0.874,179973.0,15.8,10.47,98.0,99.0,99.0,0.1,61.3,87.0,1,0.8,79.5
1,4443.83131,9.25,0.871,16257.0,15.8,10.25,94.0,99.0,98.0,0.1,6.9,86.0,1,0.8,79.5
1,38852.3613,9.17,0.865,1547958.0,15.7,10.98,94.0,99.0,98.0,0.1,6.6,85.0,1,0.8,79.4
1,36967.28292,9.24,0.861,1478617.0,15.7,12.27,77.0,97.0,97.0,0.1,6.2,89.0,1,0.8,78.9
1,35589.71295,9.32,0.88,1421137.0,18.8,12.05,64.0,96.0,95.0,0.1,59.8,91.0,1,0.8,78.8
1,3743.95693,9.3,0.878,1376133.0,18.6,11.28,64.0,96.0,95.0,0.1,59.4,95.0,1,0.8,78.3
1,2552.3328,8.46,0.875,1332785.0,18.8,11.29,6.0,96.0,95.0,0.1,59.0,99.0,1,0.8,78.0
1,23121.56635,8.29,0.873,128657.0,18.2,11.01,6.0,96.0,95.0,0.1,58.5,1.0,1,0.8,78.0
1,2327.4591,8.12,0.869,125125.0,18.0,11.21,6.0,96.0,95.0,0.1,58.1,11.0,1,0.8,77.6
0,4849.997495,5.9381895280235915,0.706,359288.0,12.8,4.6028607871720375,94.0,94.0,94.0,0.2,5.9,175.0,0,3.4,71.0
0,4852.223666,5.79,0.705,351694.0,12.8,6.58,95.0,95.0,95.0,0.2,5.1,177.0,0,3.4,70.0
0,4688.538443,5.79,0.706,344181.0,12.9,6.56,95.0,95.0,95.0,0.2,49.3,18.0,0,3.4,69.8
0,4673.63848,5.45,0.702,33671.0,12.5,6.66,98.0,98.0,98.0,0.1,48.5,189.0,0,3.4,69.4
0,4516.24675,5.61,0.7,329192.0,12.4,6.64,95.0,95.0,95.0,0.5,47.8,188.0,0,3.4,69.4
0,4344.15177,5.85,0.7,32168.0,12.4,6.76,96.0,96.0,96.0,0.2,47.0,186.0,0,3.4,69.5
0,4258.788611,5.81,0.7,313929.0,12.7,6.85,97.0,98.0,97.0,0.3,46.3,184.0,0,3.4,69.5
0,447.22796,5.9,0.699,36165.0,12.8,7.22,94.0,94.0,94.0,0.1,45.7,181.0,0,3.4,69.6
0,4324.876427,4.76,0.7,29847.0,12.8,7.24,96.0,97.0,96.0,0.6,45.0,181.0,0,3.5,69.6
0,4187.3783,4.4,0.692,29747.0,12.3,6.48,98.0,98.0,98.0,0.6,44.4,184.0,0,3.5,69.4
0,3933.332215,4.45,0.695,283277.0,12.8,6.25,96.0,96.0,96.0,0.8,43.8,191.0,0,3.5,69.0
0,3831.53819,4.39,0.691,27689.0,12.5,6.2,97.0,97.0,97.0,0.8,43.2,197.0,0,3.5,68.7
0,3679.99523,4.53,0.684,26913.0,12.2,5.67,96.0,95.0,96.0,1.5,42.6,21.0,0,3.6,68.4
0,3556.561825,4.38,0.678,26226.0,11.9,4.99,97.0,93.0,89.0,0.1,42.0,199.0,0,3.6,68.5
0,3419.275719,4.5,0.677,254984.0,11.8,4.9,96.0,96.0,96.0,0.4,41.4,21.0,0,3.7,68.2
0,3364.423711,3.98,0.668,247315.0,11.7,4.79,76.0,91.0,91.0,0.3,4.8,196.0,0,3.7,68.3
0,783.94791,5.9381895280235915,0.481,1575952.0,10.7,4.6028607871720375,82.0,78.0,82.0,1.0,25.7,249.0,39,6.8,60.0
0,943.686575,4.59,0.475,1286712.0,10.7,0.01,78.0,74.0,78.0,1.1,25.2,252.0,39,6.9,59.7
0,915.2674586,4.59,0.466,14451.0,10.3,0.01,77.0,73.0,77.0,1.2,24.6,251.0,39,7.1,59.5
0,837.9551,4.86,0.458,972916.0,10.0,0.01,8.0,8.0,8.0,1.3,24.1,251.0,39,7.3,59.3
0,825.9427854,5.37,0.454,94682.0,9.8,1.4,75.0,77.0,75.0,1.4,23.5,251.0,39,7.5,59.1
0,757.695974,4.95,0.451,9199259.0,9.5,1.33,76.0,77.0,76.0,1.4,23.0,254.0,39,7.6,58.7
0,793.45243,4.46,0.448,894476.0,9.3,1.16,79.0,8.0,79.0,1.6,22.5,259.0,39,7.8,58.4
0,82.1513498,4.2,0.444,8696916.0,9.1,1.28,75.0,77.0,75.0,1.8,22.0,278.0,39,8.0,57.6
0,76.535419,4.55,0.438,8454791.0,8.9,1.12,82.0,82.0,82.0,2.0,21.5,283.0,39,8.2,57.1
0,625.8392,4.75,0.434,8216896.0,8.7,1.19,74.0,76.0,74.0,2.0,21.0,284.0,39,8.4,56.8
0,61.799977,4.73,0.43,7982225.0,8.5,1.13,7.0,73.0,7.0,2.1,2.5,285.0,39,8.6,56.5
0,583.493514,4.56,0.423,7754.0,8.1,1.15,75.0,74.0,72.0,2.1,2.1,285.0,39,8.8,56.1
0,519.2922847,4.63,0.416,752555.0,7.7,1.35,73.0,75.0,73.0,2.1,19.7,285.0,40,9.0,55.8
0,418.6985763,4.27,0.407,7295394.0,7.3,1.23,15.0,76.0,75.0,2.1,19.2,283.0,40,9.2,55.6
0,378.73654,4.69,0.395,776733.0,6.6,1.29,80.94046121593291,77.0,76.0,2.1,18.8,281.0,40,9.4,55.5
0,374.1923942,4.34,0.389,6865951.0,6.4,1.34,80.94046121593291,78.0,78.0,2.0,18.4,279.0,40,9.6,55.4
0,2613.645177,5.9381895280235915,0.604,787386.0,12.5,4.6028607871720375,99.0,98.0,99.0,0.5,24.5,211.0,0,16.0,69.8
0,2522.7968,3.57,0.596,776448.0,12.5,0.01,99.0,98.0,99.0,0.5,23.6,216.0,1,16.2,69.4
0,235.882889,3.83,0.589,764961.0,12.6,0.01,97.0,97.0,97.0,0.6,22.7,219.0,1,16.5,69.1
0,2422.816,3.7,0.581,752967.0,12.3,0.01,97.0,97.0,97.0,0.6,21.9,223.0,1,16.7,68.7
0,2458.45976,4.73,0.572,7451.0,11.9,0.23,95.0,95.0,95.0,0.5,21.1,225.0,1,17.0,68.3
0,2178.921383,5.17,0.0,727641.0,11.4,0.28,91.0,92.0,91.0,0.5,2.3,228.0,1,17.3,67.9
0,177.234497,6.3,0.0,714458.0,10.9,0.17,93.0,93.0,93.0,0.4,19.5,232.0,1,17.5,67.4
0,1795.18137,6.58,0.0,795.0,10.5,0.21,96.0,96.0,96.0,0.4,18.8,234.0,1,17.8,67.0
0,1741.142552,5.88,0.0,686958.0,10.1,0.16,95.0,93.0,95.0,0.3,18.0,238.0,1,18.1,66.5
0,1335.45696,5.27,0.0,672228.0,9.6,0.29,95.0,96.0,95.0,0.3,17.4,245.0,1,18.3,65.8
0,1247.61392,5.28,0.0,656639.0,9.2,0.73,95.0,95.0,95.0,0.3,16.7,254.0,1,18.6,65.0
0,197.45788,4.41,0.0,64282.0,8.8,0.96,89.0,9.0,89.0,0.3,16.1,263.0,1,18.8,64.2
0,997.7417141,4.9,0.0,623434.0,8.4,0.52,95.0,96.0,95.0,0.2,15.5,273.0,1,19.1,63.3
0,885.6382245,7.75,0.0,66399.0,8.0,0.29,83.0,89.0,86.0,0.1,14.9,282.0,1,19.4,62.5
0,87.9387673,5.91,0.0,5896.0,7.6,0.14,89.0,88.0,88.0,0.1,14.4,29.0,1,19.6,61.7
0,765.8632358,6.91,0.0,573416.0,7.3,0.17,98.0,98.0,92.0,0.1,13.9,312.0,1,19.9,62.0
0,7483.158469138481,5.9381895280235915,0.671,12753375.120052498,13.8,4.6028607871720375,99.0,99.0,99.0,0.1,52.6,186.0,10,1.1,77.0
0,7483.158469138481,6.33,0.666,12753375.120052498,13.8,3.62,98.0,99.0,98.0,0.1,51.9,189.0,10,1.1,74.0
0,7483.158469138481,5.96,0.661,12753375.120052498,13.8,3.78,94.0,95.0,94.0,0.1,51.2,192.0,10,1.1,71.0
0,7483.158469138481,5.56,0.655,12753375.120052498,13.8,3.89,93.0,93.0,93.0,0.1,5.6,194.0,11,1.1,69.8
0,7483.158469138481,5.49,0.649,12753375.120052498,13.8,3.93,95.0,95.0,95.0,0.2,49.9,198.0,11,1.1,69.3
0,7483.158469138481,5.44,0.643,12753375.120052498,13.8,3.95,91.0,9.0,91.0,0.2,49.3,22.0,12,1.1,68.7
0,7483.158469138481,5.76,0.636,12753375.120052498,13.8,3.87,93.0,92.0,93.0,0.2,48.6,27.0,12,1.1,68.0
0,7483.158469138481,5.0,0.632,12753375.120052498,14.0,3.77,88.0,87.0,88.0,0.2,48.0,211.0,13,1.1,67.4
0,7483.158469138481,4.96,0.626,12753375.120052498,14.1,3.47,84.0,85.0,84.0,0.2,47.3,216.0,14,1.2,66.8
0,7483.158469138481,5.19,0.625,12753375.120052498,14.3,3.23,83.0,82.0,83.0,0.2,46.7,219.0,15,1.2,66.2
0,7483.158469138481,5.67,0.622,12753375.120052498,14.4,2.86,85.0,84.0,85.0,0.2,46.0,222.0,16,1.2,65.7
0,7483.158469138481,5.22,0.62,12753375.120052498,14.6,2.66,84.0,84.0,84.0,0.2,45.4,226.0,16,1.2,65.1
0,7483.158469138481,5.3,0.617,12753375.120052498,14.4,2.37,8.0,82.0,88.0,0.2,44.7,23.0,17,1.3,64.5
0,7483.158469138481,6.53,0.61,12753375.120052498,14.0,2.26,77.0,76.0,77.0,0.1,44.0,234.0,18,1.3,63.9
0,7483.158469138481,6.31,0.607,12753375.120052498,13.7,2.2,77.0,71.0,71.0,0.1,43.3,238.0,19,1.4,63.3
0,7483.158469138481,5.67,0.6,12753375.120052498,13.3,2.32,77.0,74.0,75.0,0.1,42.6,243.0,20,1.4,62.6
0,4574.9787,5.9381895280235915,0.747,3535961.0,14.2,4.6028607871720375,82.0,74.0,82.0,0.1,55.8,88.0,0,2.3,77.4
0,5193.94932,9.57,0.742,35662.0,14.2,4.03,89.0,86.0,86.0,0.1,55.3,89.0,0,2.4,77.2
0,535.86555,9.46,0.735,364999.0,14.2,4.12,91.0,87.0,89.0,0.1,54.7,9.0,0,2.4,77.0
0,4716.673325,9.94,0.728,36482.0,13.9,4.61,92.0,87.0,92.0,0.1,54.2,92.0,0,2.5,76.8
0,55.156834,9.71,0.711,3688865.0,13.4,4.64,88.0,89.0,88.0,0.1,53.7,92.0,0,2.5,76.9
0,4611.47298,9.58,0.717,372284.0,13.3,4.54,89.0,9.0,89.0,0.1,53.1,94.0,0,2.6,76.4
0,4697.89732,9.64,0.716,3746561.0,13.3,4.75,9.0,9.0,9.0,0.1,52.6,97.0,0,2.7,76.1
0,575.31664,8.58,0.71,3763599.0,13.1,5.13,88.0,92.0,91.0,0.1,52.1,98.0,0,2.7,76.0
0,418.292176,8.37,0.703,3774.0,12.9,5.16,94.0,95.0,95.0,0.1,51.5,16.0,0,2.8,75.4
0,344.321698,8.28,0.697,3779468.0,12.7,4.82,9.0,91.0,87.0,0.1,51.0,1.0,0,2.8,75.7
0,2968.41186,8.5,0.0,378153.0,12.5,4.56,93.0,95.0,93.0,0.1,5.5,12.0,0,2.9,75.0
0,265.642661,9.4,0.0,3781287.0,12.3,4.25,36.0,87.0,84.0,0.1,49.9,99.0,0,3.0,75.5
0,2214.732246,7.94,0.0,3779247.0,12.1,4.14,80.94046121593291,87.0,87.0,0.1,49.4,12.0,0,3.0,75.2
0,1761.537647,7.1,0.0,377587.0,11.9,3.84,80.94046121593291,86.0,8.0,0.1,48.8,11.0,0,3.1,75.4
0,1524.41222,7.16,0.0,3771284.0,11.6,3.85,80.94046121593291,92.0,91.0,0.1,48.2,113.0,0,3.2,74.9
0,1461.7552,7.9,0.0,376676.0,0.0,3.64,80.94046121593291,87.0,85.0,0.1,47.6,116.0,0,3.2,74.6
0,6532.651,5.9381895280235915,0.698,229197.0,12.6,4.6028607871720375,95.0,96.0,95.0,2.2,37.9,256.0,2,6.1,65.7
0,7497.762376,5.41,0.697,2168573.0,12.6,0.01,95.0,96.0,95.0,2.3,37.3,268.0,2,6.4,65.1
0,77.625783,5.84,0.693,212857.0,12.6,0.01,95.0,96.0,95.0,2.8,36.8,286.0,2,6.7,64.2
0,729.231453,6.27,0.687,289315.0,12.5,0.01,95.0,96.0,95.0,4.4,36.2,3.0,3,7.0,63.4
0,7645.21469,5.25,0.678,251339.0,12.4,5.76,95.0,96.0,95.0,5.5,35.7,325.0,3,7.4,62.2
0,6346.15624,5.64,0.669,214866.0,12.3,5.99,95.0,96.0,95.0,6.2,35.2,349.0,3,7.8,61.1
0,5185.729845,6.39,0.661,1979882.0,12.2,5.01,94.0,96.0,96.0,9.0,34.7,393.0,3,8.2,59.2
0,5623.379566,5.55,0.646,1946351.0,12.1,6.56,94.0,96.0,96.0,12.7,34.2,427.0,3,8.6,57.5
0,5714.47937,4.71,0.63,1914414.0,12.1,6.21,93.0,96.0,96.0,13.4,33.7,436.0,3,9.0,56.9
0,5374.554867,4.93,0.61,1884238.0,11.9,6.45,93.0,96.0,96.0,14.4,33.2,491.0,3,9.4,54.8
0,5351.253732,5.62,0.593,1855852.0,11.9,6.37,92.0,96.0,96.0,20.6,32.7,566.0,3,9.9,51.7
0,4896.583835,5.56,0.58,182933.0,11.8,4.9,91.0,96.0,96.0,28.4,32.2,652.0,4,1.4,48.1
0,4163.6596,4.65,0.567,184339.0,11.8,5.51,9.0,96.0,96.0,31.9,31.6,693.0,4,1.8,46.4
0,355.618382,6.47,0.558,1779953.0,11.9,6.41,88.0,97.0,97.0,34.6,31.1,699.0,4,11.3,46.0
0,3128.97793,5.73,0.56,1754935.0,11.8,5.48,87.0,97.0,97.0,37.2,3.5,679.0,4,11.8,46.7
0,3349.68823,4.64,0.559,172834.0,11.7,5.37,86.0,97.0,97.0,38.8,29.9,647.0,4,12.2,47.8
0,8757.2622,5.9381895280235915,0.754,2596218.0,15.2,4.6028607871720375,96.0,98.0,96.0,0.1,56.1,142.0,47,2.6,75.0
0,1226.61731,8.32,0.747,24213133.0,15.2,7.32,96.0,96.0,93.0,0.1,55.3,144.0,49,2.7,74.8
0,12216.9446,8.48,0.734,2248632.0,14.2,7.24,96.0,96.0,97.0,0.1,54.5,146.0,52,2.7,74.7
0,12291.46685,8.26,0.73,256983.0,14.2,7.55,96.0,96.0,95.0,0.1,53.6,148.0,54,2.8,74.5
0,13167.47289,8.9,0.724,198686688.0,14.0,7.58,98.0,98.0,99.0,0.1,52.8,152.0,57,2.8,74.1
0,11224.1548,8.27,0.716,196796269.0,13.8,7.52,96.0,99.0,99.0,0.1,52.0,154.0,61,2.9,73.8
0,8553.3847,8.65,0.714,194895996.0,13.8,7.33,99.0,99.0,99.0,0.1,51.1,157.0,64,2.9,73.6
0,8787.61375,8.24,0.704,19297929.0,13.3,7.21,96.0,99.0,99.0,0.1,5.3,158.0,68,3.0,73.4
0,7313.557962,8.28,0.7,19126637.0,13.5,7.19,99.0,99.0,99.0,0.1,49.4,159.0,73,3.0,73.3
0,586.145975,8.36,0.698,18912412.0,13.8,7.1,99.0,99.0,99.0,0.1,48.6,161.0,79,3.1,73.0
0,477.182746,8.27,0.694,186917361.0,13.8,6.97,98.0,99.0,99.0,0.1,47.8,163.0,85,3.1,72.7
0,3623.47667,7.7,0.695,184738458.0,14.0,6.85,96.0,99.0,99.0,0.1,46.9,17.0,93,3.2,72.0
0,359.587582,6.94,0.699,182482149.0,14.8,6.95,97.0,99.0,99.0,0.1,46.1,172.0,100,3.3,71.8
0,2819.649531,7.13,0.692,1815121.0,14.6,7.0,92.0,99.0,99.0,0.1,45.3,176.0,109,3.3,71.4
0,3146.95177,7.19,0.685,1777567.0,14.3,7.13,91.0,99.0,98.0,0.1,44.5,179.0,118,3.4,71.0
0,3739.11936,7.3,0.677,175287587.0,14.1,7.26,94.0,99.0,98.0,0.1,43.7,183.0,127,3.4,75.0
0,3967.8951,5.9381895280235915,0.864,12753375.120052498,14.9,4.6028607871720375,99.0,99.0,99.0,0.1,41.2,78.0,0,5.1,77.7
0,4159.8652,2.65,0.863,12753375.120052498,15.0,0.01,99.0,99.0,99.0,0.1,4.2,8.0,0,5.2,77.6
0,44597.27968,2.61,0.86,12753375.120052498,14.9,0.01,98.0,99.0,99.0,0.1,39.2,84.0,0,5.2,77.1
0,47651.2599,2.3,0.852,12753375.120052498,14.4,0.01,99.0,99.0,99.0,0.1,38.2,79.0,0,5.3,78.3
0,4717.273,2.25,0.846,12753375.120052498,14.1,0.97,93.0,99.0,97.0,0.1,37.2,79.0,0,5.4,77.4
0,35268.1117,2.73,0.845,12753375.120052498,14.2,0.88,96.0,99.0,95.0,0.1,36.2,79.0,0,5.4,76.9
0,27965.4754,2.85,0.841,12753375.120052498,14.1,0.25,96.0,99.0,99.0,0.1,35.2,88.0,0,5.5,76.8
0,37951.286,2.23,0.84,12753375.120052498,14.2,0.67,96.0,97.0,98.0,0.1,34.2,84.0,0,5.6,77.2
0,32672.36717,2.32,0.84,12753375.120052498,14.3,0.85,97.0,95.0,99.0,0.1,33.2,1.0,0,5.7,76.0
0,398.96692,2.24,0.837,12753375.120052498,14.3,0.67,99.0,94.0,97.0,0.1,32.2,93.0,0,5.8,76.3
0,2612.13345,2.62,0.834,12753375.120052498,14.1,0.16,99.0,93.0,94.0,0.1,31.2,92.0,0,5.9,76.2
0,21896.6527,3.1,0.828,12753375.120052498,13.7,0.11,99.0,92.0,92.0,0.1,3.1,89.0,0,6.0,76.4
0,18555.56649,3.9,0.823,12753375.120052498,13.4,0.12,99.0,99.0,92.0,0.1,29.1,89.0,0,6.1,76.0
0,16846.2198,3.4,0.82,12753375.120052498,13.3,0.13,99.0,99.0,94.0,0.1,28.0,95.0,0,6.1,74.8
0,16468.12886,3.6,0.819,12753375.120052498,13.4,0.47,99.0,99.0,97.0,0.1,27.0,19.0,0,6.2,74.7
0,188.44826,3.5,0.818,12753375.120052498,13.4,0.37,99.0,99.0,99.0,0.1,26.1,16.0,0,6.3,74.4
1,6993.47736,5.9381895280235915,0.792,7177991.0,15.0,4.6028607871720375,92.0,91.0,91.0,0.1,65.7,137.0,1,1.8,74.5
1,7853.335191,8.44,0.787,7223938.0,14.8,12.03,95.0,88.0,88.0,0.1,65.1,138.0,1,1.9,74.3
1,7674.86559,7.93,0.781,7265115.0,14.4,12.06,95.0,95.0,95.0,0.1,64.5,14.0,1,1.9,74.1
1,7378.25539,7.11,0.778,735888.0,14.3,10.99,95.0,95.0,95.0,0.1,63.9,139.0,1,1.9,73.9
1,7813.83499,6.88,0.775,7348328.0,14.2,10.67,96.0,95.0,95.0,0.1,63.3,144.0,1,2.0,73.7
1,6843.263289,7.24,0.77,7395599.0,13.9,10.8,95.0,94.0,94.0,0.1,62.7,147.0,1,2.0,73.4
1,6955.987733,6.78,0.768,7444443.0,13.8,10.93,96.0,94.0,94.0,0.1,62.1,152.0,1,2.1,73.2
1,7296.122479,6.61,0.761,7492561.0,13.8,10.98,96.0,96.0,95.0,0.1,61.5,155.0,1,2.1,72.9
1,5932.899677,6.41,0.755,7545338.0,13.5,10.89,95.0,95.0,95.0,0.1,6.9,157.0,1,2.2,72.6
1,4513.13628,6.67,0.75,76122.0,13.5,10.39,96.0,96.0,95.0,0.1,6.3,161.0,1,2.2,72.2
1,3893.68998,7.8,0.745,7658972.0,13.5,10.48,96.0,97.0,96.0,0.1,59.7,16.0,1,2.3,72.1
1,3381.57837,7.9,0.738,771686.0,13.3,10.96,94.0,94.0,95.0,0.1,59.1,157.0,1,2.3,72.2
1,271.46824,7.43,0.729,7775327.0,12.9,11.19,96.0,96.0,96.0,0.1,58.6,155.0,1,2.4,72.0
1,287.534843,7.41,0.723,7837161.0,12.9,10.2,88.0,94.0,93.0,0.1,58.1,157.0,1,2.4,71.8
1,1764.97387,7.23,0.713,89142.0,12.9,10.72,93.0,94.0,94.0,0.1,57.5,16.0,1,2.5,71.6
1,169.28586,6.7,0.709,817172.0,12.9,9.69,94.0,94.0,93.0,0.1,57.0,163.0,1,2.5,71.1
0,615.592225,5.9381895280235915,0.399,1811624.0,7.7,4.6028607871720375,91.0,91.0,91.0,0.6,19.4,26.0,61,7.5,59.9
0,75.1464113,4.96,0.398,17585977.0,7.7,0.01,91.0,91.0,91.0,0.6,18.8,268.0,63,7.7,59.3
0,699.452847,5.91,0.392,1772723.0,7.5,4.64,88.0,89.0,88.0,0.7,18.2,27.0,66,7.9,59.0
0,673.8227,5.33,0.384,16571216.0,7.2,4.75,9.0,9.0,9.0,0.8,17.7,271.0,68,8.1,58.6
0,666.842783,5.17,0.377,168194.0,6.7,4.51,91.0,9.0,91.0,0.9,17.1,275.0,71,8.4,58.1
0,575.4464527,7.17,0.365,1565217.0,6.3,4.55,91.0,9.0,91.0,1.0,16.6,279.0,74,8.6,57.5
0,552.7455521,7.41,0.356,1514199.0,5.9,4.55,92.0,91.0,92.0,1.1,16.1,283.0,77,8.8,56.9
0,569.7612784,6.77,0.345,14689726.0,5.4,4.5,93.0,92.0,93.0,1.5,15.6,288.0,80,9.1,56.1
0,475.11122,6.63,0.334,1425221.0,4.9,4.58,89.0,93.0,89.0,1.7,15.1,293.0,83,9.3,55.3
0,422.6332374,6.58,0.325,13829177.0,4.7,4.73,76.0,94.0,86.0,2.0,14.6,32.0,86,9.6,54.3
0,46.998871,6.87,0.0,1342193.0,4.3,4.88,80.94046121593291,94.0,82.0,2.3,14.2,313.0,89,9.8,53.3
0,371.323865,6.45,0.0,133569.0,3.9,4.54,80.94046121593291,83.0,79.0,2.5,13.7,323.0,91,1.1,52.4
0,332.344351,5.61,0.0,12654621.0,3.8,4.58,80.94046121593291,83.0,79.0,2.9,13.3,332.0,92,1.3,51.6
0,26.7635413,5.26,0.0,122931.0,3.6,4.53,80.94046121593291,69.0,69.0,3.2,12.9,338.0,93,1.6,51.0
0,235.4912324,4.85,0.0,11944587.0,3.5,4.56,80.94046121593291,62.0,62.0,3.6,12.5,344.0,93,1.8,56.0
0,226.4759814,5.6,0.0,1167942.0,3.4,3.71,80.94046121593291,45.0,45.0,4.0,12.2,348.0,92,11.1,51.0
0,33.681223,5.9381895280235915,0.406,119927.0,10.6,4.6028607871720375,94.0,94.0,94.0,0.7,18.7,288.0,31,7.2,59.6
0,312.7489794,7.54,0.404,989179.0,10.6,0.01,95.0,95.0,95.0,0.7,18.2,297.0,32,7.3,59.1
0,282.7555252,8.3,0.398,96186.0,10.5,0.01,96.0,96.0,96.0,1.0,17.6,33.0,32,7.4,58.6
0,265.285651,8.21,0.393,931971.0,10.3,0.01,96.0,96.0,96.0,1.2,17.1,312.0,33,7.5,58.0
0,26.479973,8.58,0.385,94358.0,9.9,4.16,96.0,95.0,96.0,1.5,16.6,321.0,33,7.6,57.4
0,231.1943256,8.82,0.361,876693.0,9.3,4.16,96.0,94.0,96.0,1.9,16.1,33.0,34,7.7,56.8
0,24.944652,6.96,0.336,848931.0,8.6,4.05,94.0,96.0,94.0,2.4,15.7,338.0,34,7.8,56.2
0,196.2472628,7.86,0.319,8212264.0,7.9,4.33,92.0,89.0,92.0,2.9,15.2,35.0,35,7.9,55.3
0,17.79995,1.3,0.309,7939573.0,7.2,4.54,99.0,93.0,99.0,3.4,14.8,355.0,36,8.0,54.8
0,165.8794176,11.49,0.29,7675338.0,5.9,4.5,92.0,88.0,92.0,3.8,14.5,361.0,36,8.2,54.1
